Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
33831,0.794246,-0.425862,0.539144,0.97837,-1.223197,1.694512,-1.739388,0.704606,1.453282,-0.113063,-0.150464,0.667661,1.851882,-0.281068,-0.780955,-0.423775,-1.552514,0.897758,-0.514083,-0.208339,0.909621,-0.37691,0.75909,-1.038089,0.958719,0.341905,-0.088579,0.130893,21.75,0
11240,2.543668,0.182807,-0.094103,-0.32214,0.781799,0.567687,1.003498,-0.627917,0.340118,-0.542468,-1.057716,-0.041015,-0.922513,1.173727,-0.86192,0.363546,-0.603422,0.277063,-0.523997,-1.257211,0.483773,-0.235416,0.285985,-0.428843,-1.327937,1.083179,0.736758,-0.566961,32.06,0
54761,1.15553,0.203395,0.813316,-0.109455,1.731925,-2.117008,0.376178,1.341749,0.105339,0.302359,-0.434012,0.020689,-1.671857,-0.718431,-0.786755,0.669124,-0.57137,-0.542476,-0.377923,-0.748645,0.269022,0.377631,0.825019,0.65275,0.552758,-0.328968,-0.393104,-0.871211,71.65,0
171576,-1.787525,1.920351,-0.102581,-1.071495,0.513218,-0.746699,-0.029257,0.455501,-1.016691,1.949709,2.044914,-0.525453,-1.123326,-0.530008,-0.476554,1.11035,-0.512713,-1.161661,0.101574,-1.490854,1.067995,0.599993,-0.59989,-0.490721,0.248735,-1.103046,-0.787896,-0.225413,12.36,0
39385,0.361786,1.08443,-1.022946,-0.577985,2.112346,1.396931,0.457622,-0.381571,-0.234036,-0.676111,-1.156849,0.923844,0.538831,0.736079,-0.336898,0.255639,-0.432044,-0.727308,1.667062,0.121507,0.507454,0.835754,0.134041,0.240633,-1.086625,-0.896115,-0.947815,0.605458,121.41,0
38378,-1.570023,0.315853,0.460441,-0.072847,0.784166,1.921168,0.138217,0.691721,1.606265,0.161565,-0.888463,0.615779,-2.201666,-2.298367,0.333012,-2.34497,-1.315168,-0.380099,-0.721416,-0.147807,1.11287,0.238481,-0.83932,1.354441,-1.428857,0.221884,-1.540086,0.252318,3.25,0
60340,0.36428,-1.138096,0.750251,-0.849703,0.805915,-0.427423,-0.790076,1.612997,0.176946,-0.322181,0.758178,-1.339991,1.106864,-0.139445,0.600788,-1.547873,-0.382426,0.00458,1.030299,0.680411,-0.392477,0.317948,1.256569,-0.199988,-0.308865,-1.889705,-0.279072,-1.739627,85.73,0
133269,-0.469851,0.318682,-1.019046,-0.380211,-0.66949,-0.466527,0.330411,0.551064,-1.476801,0.326508,3.145762,1.544225,-0.641858,0.131904,-0.033578,0.459455,-0.422215,-0.26915,-0.730824,1.095439,0.310971,0.318556,1.218379,1.233173,1.044498,1.203164,1.562668,-0.966619,42.06,0
62238,0.501859,-0.663569,0.064128,-0.306594,0.899912,0.540322,-0.030722,-0.685712,-1.268991,0.135656,-0.632291,-1.877996,-1.330029,1.625875,-0.659976,1.082163,-0.35665,1.239578,1.167164,-0.825695,-1.987976,-1.90332,-0.808662,1.889634,-0.410562,0.145244,1.303337,0.110321,8.83,0
49512,-0.068527,-0.349866,0.179629,-1.506241,0.397852,1.01663,-0.203823,0.647098,0.310346,-0.60774,-1.058526,-0.918388,0.292893,-0.056145,1.275093,0.79087,0.788785,0.263081,-0.962199,0.325339,0.063853,-1.138381,1.209949,1.102289,-1.144149,-0.637795,-0.54995,0.609852,209.02,0
131582,-0.446509,0.071515,-0.648586,-0.833172,-0.205677,-0.605144,0.049817,-0.44287,-0.684859,-0.927624,0.006096,0.888298,0.650872,-1.52691,0.859751,0.643809,0.887273,1.083612,-0.727654,-0.299803,1.790464,1.73104,-0.076589,0.603111,0.6906,1.757645,0.34528,-1.212287,19.64,0
139519,-1.876679,-0.799053,0.59044,0.216486,0.605019,-0.429655,-1.611916,1.671493,1.083836,-0.024178,-0.841661,-0.490568,0.229084,-0.251632,-0.014499,1.610137,0.923675,-1.170778,0.076919,-0.520364,0.297943,-0.063331,2.967699,0.429262,-0.134184,1.843006,0.205549,-1.518724,45.54,0
66541,0.836976,-0.353978,0.709773,2.756639,0.56754,1.613581,0.481046,-0.931962,0.275694,-0.330384,-0.595941,-0.072585,-0.15475,-1.059925,2.708462,0.807871,0.24439,0.08988,1.202349,2.07557,0.685085,0.121193,1.472644,0.142359,0.435315,1.001011,-0.386479,-2.075834,14.28,0
143839,0.186784,-1.296609,0.670622,-0.369122,0.874647,-0.619931,-0.674114,-0.945463,-0.614355,-0.80143,0.434747,1.047107,0.387868,-0.077422,0.486887,-0.03642,0.028573,-0.306639,0.836591,-2.565932,-2.132848,1.027224,-0.196527,0.917234,-0.608079,1.674244,-0.136519,0.449392,7.39,0
99437,0.181042,-0.102446,1.295816,0.405185,-1.321462,-0.471951,-0.228585,-0.001123,0.176707,-0.944217,-0.067998,-0.314121,1.084744,-0.995078,-0.017379,-0.685385,1.862996,1.256614,-1.642358,-0.796214,0.870923,0.457283,0.425932,0.190853,0.9512,0.780977,-0.290556,-1.199258,9.28,0
161859,0.454635,0.098894,1.255961,0.560152,0.370905,0.652645,-1.759978,0.187761,-0.064024,1.168584,-0.701029,0.201106,1.92384,-0.025715,-1.330274,2.17394,-0.715547,-1.039778,-1.00036,0.727664,1.29778,1.760403,0.01532,-0.986874,-0.569945,0.033584,-0.021185,1.308298,11.1,0
48733,1.262742,0.87679,-0.683698,0.764298,-0.168067,-1.934307,0.158832,-0.624253,0.000222,1.65145,0.224787,-1.017335,0.964415,0.362543,-1.135162,-1.606238,-0.977338,0.836302,-0.301602,0.081143,-1.33853,0.863219,-2.015184,-0.655378,0.418464,-1.122631,0.614129,-0.869194,761.67,0
130378,0.21883,-0.247568,-0.38934,-1.316834,-1.125019,0.333964,-0.682714,-0.91001,2.827324,2.489345,0.580824,0.721512,-0.812417,-1.185241,-0.340336,0.000297,0.713078,-1.830337,2.147247,0.248025,-1.550697,0.157475,-0.902451,-0.97254,-1.062402,-0.256486,2.102716,0.092665,27.19,0
17818,-0.222205,-2.409474,1.594855,-0.46655,0.098463,1.120737,-0.676304,0.963245,-2.061325,0.550987,1.572242,-0.580417,1.118882,1.833923,-0.254842,-0.337528,-0.898294,-0.50973,-0.81536,-0.899111,1.198835,-0.789926,0.258522,0.038233,1.498095,-0.503156,0.381148,0.79107,47.49,0
73875,-0.535415,-0.626137,0.539053,0.563597,0.694632,0.301036,-2.0592,-1.72586,-0.140188,0.098078,1.253666,0.077795,-0.975949,0.662165,-0.017252,-0.402055,-1.614599,0.085187,0.228818,-0.996146,0.744358,0.654797,0.048913,0.011723,0.946038,0.36753,-0.702255,-0.197648,24.4,0
56790,-1.462034,0.686862,0.098308,-1.844576,1.249531,0.421173,0.799806,-1.699419,-0.220417,-1.079197,2.163101,1.14455,-0.680968,-1.536639,0.194055,1.092422,-1.735054,-0.931775,-1.105585,0.866946,-0.369829,-0.327937,0.174655,-0.878281,-1.443687,1.369685,1.462486,0.179582,19.1,0
37292,-4.274404,3.394779,-3.252606,1.437422,-1.207228,1.449329,1.636112,0.329336,-0.232117,-3.177172,0.832193,-2.968218,-0.540153,-1.925392,0.615089,-1.942776,-1.601777,-0.419203,-0.172901,-0.468954,1.917323,-0.409868,0.468392,0.15284,-0.290227,-0.70864,2.055849,-0.221872,0.25,1
133936,-0.868577,-0.905347,1.621577,-0.769659,0.060136,0.968441,0.194898,-1.086003,0.985085,0.354187,-2.185488,1.245721,0.87338,0.3385,1.634763,0.850468,1.127942,1.036402,0.757044,-1.790883,-1.671467,0.85084,1.231651,-0.705173,-1.113763,0.26265,-1.452055,-0.168898,20.43,0
142010,0.058192,-2.357836,0.227751,-0.528053,-1.205727,-0.650489,-0.823314,-0.570857,0.185123,0.981247,-0.077836,1.102758,-1.045957,0.152889,2.106612,-1.590565,-1.628758,1.279972,0.220525,-0.6015,-1.129674,-0.035989,0.133579,0.138527,-1.139447,-0.336949,-0.568083,0.646444,70.29,0
98199,-0.673824,1.111587,0.613746,-1.886838,-0.374225,0.489697,0.138866,0.618204,0.115982,-0.132598,-0.163162,1.091179,0.69494,0.404744,0.088833,-0.548819,-0.306754,1.064671,0.970502,-0.648572,0.09992,0.498467,0.433184,0.425483,-1.112075,-1.171484,1.170195,1.509025,13.99,0
33864,-1.286761,0.108001,-0.14167,-1.259433,-0.671075,-0.129245,-0.607292,-2.412114,1.076388,-0.14209,-2.27395,2.134963,1.241392,-0.348982,-0.842497,0.403191,0.202327,0.54209,-0.83962,1.097772,-0.473462,0.680766,-0.796939,2.648144,0.695523,2.884232,0.827602,-0.561464,72.43,0
89863,-0.662544,-1.526323,-0.342758,0.901434,-0.939797,0.246678,-0.12311,-0.620718,-1.85304,1.362855,0.517191,2.665288,1.079413,1.340544,-1.749354,-1.766835,0.042312,-1.148115,-0.681287,2.526264,1.189876,-0.935656,-2.366121,-1.019937,-0.557194,-0.321264,-1.279046,1.129851,66.81,0
50066,0.494725,0.044407,0.273857,-1.287632,0.381361,-0.100885,-0.679043,-1.532506,0.026961,0.35696,-1.702482,0.018486,0.12224,-0.55423,0.379838,-0.132662,0.283171,0.534247,0.534807,1.01682,0.338325,-0.477041,-0.64779,-1.063309,0.15118,1.321312,-0.358453,0.449608,84.48,0
27857,0.683672,-0.055447,1.160494,-1.268806,-1.252174,0.765809,-1.164811,0.609099,0.370003,-0.694488,0.36717,-1.234592,-0.9999,-0.237188,0.078928,-0.303639,0.433116,0.388466,1.529367,-0.095285,1.194563,0.920726,2.293977,-0.127258,-0.420359,1.257694,0.385433,1.281659,37.55,0
52570,-0.492226,-0.131235,-0.200081,-0.592502,-3.708797,1.754812,0.000418,-0.17831,0.325169,-0.080058,-0.430316,-1.005646,-1.838613,-1.354379,-1.116674,0.650922,0.724623,-0.881799,-2.663654,0.009121,-0.421542,-0.446262,0.955937,0.138653,-0.97638,-1.206413,-0.262611,-0.906413,28.24,0
130949,0.621035,-0.17291,-0.23868,-0.172866,1.239039,-0.788953,-1.213411,1.816809,0.025054,-0.079329,0.670992,-0.98891,0.750496,-0.382727,1.125673,-1.533734,0.450666,-0.231233,-0.704643,0.771345,-0.148322,0.466013,1.265712,0.791496,-1.080371,-0.541746,0.459291,0.793877,11.23,0
164993,-0.005846,-0.567151,-0.046181,-1.185989,-0.194597,-1.109354,-0.23817,-0.331152,0.329923,0.065809,1.878302,-0.509935,-0.132629,3.184307,-0.223552,0.953221,0.57655,2.33478,-1.430646,-1.544581,-1.11788,0.172779,-1.003402,-2.133442,-0.924358,0.368583,-0.903596,1.142412,566.78,0
24103,0.147541,0.076988,1.018573,0.291144,-0.416152,0.410849,-1.030194,-0.038141,0.319401,0.129318,0.415065,-0.644046,1.152031,1.822169,-1.602676,-1.215598,0.043083,-0.256551,1.896412,0.219784,1.392545,-2.049124,0.814169,-0.715517,-0.731543,-0.248358,-1.424584,0.442786,4.97,0
89212,0.291325,-0.574237,-1.267899,-1.081301,-1.341035,0.849994,1.492561,0.037244,-1.517799,0.496584,1.264985,0.971667,-0.029131,-0.234482,-0.037166,1.225249,0.760365,-0.385757,-0.410915,-0.481695,-1.064633,1.351838,-0.787824,0.490276,-0.661428,-0.477224,-0.113881,0.545242,6.29,0
56189,-0.644818,0.982494,1.296083,-0.466942,0.88045,-1.328545,0.263689,1.222228,0.518493,2.406224,0.574358,-0.365271,2.840886,1.633701,-1.602908,-0.784164,-1.038158,0.64563,0.571158,0.563452,-1.629909,-0.638092,-0.149285,-1.821921,-0.871828,1.356434,-1.554076,1.45526,13.34,0
55804,0.302698,0.202678,1.89994,-2.010694,-2.589064,2.062213,0.753434,-0.571372,0.171599,0.243218,-0.595521,0.141778,0.354813,2.01553,0.963451,1.739323,-1.343571,-0.347197,0.242247,-1.921101,1.181859,0.64221,-0.367159,-0.183334,1.253867,-0.795438,1.294185,-0.252039,8.73,0
67160,0.967707,0.288958,-0.039586,-0.298474,-0.539939,-1.336792,1.528329,-0.520513,0.028201,-0.910248,-0.259451,2.850777,-0.725998,1.448596,-0.027806,0.679938,1.24458,0.272267,-0.351707,-0.186091,-0.152428,1.864371,-1.484126,-1.770727,-1.704053,-0.893931,0.700083,0.761419,144.22,0
84947,-0.704081,-1.540623,0.515037,-0.648734,0.440348,0.321027,0.055792,-0.426127,-0.633928,-1.138417,-0.614748,0.568815,1.397826,1.251099,0.145423,1.397294,-0.306818,-1.291047,1.920874,0.532808,-1.534631,1.559049,-0.743422,-0.525882,1.021383,1.361707,-1.000739,1.470991,239.66,0
20228,0.938222,-0.354937,-0.519393,0.153441,0.177779,0.054077,0.095157,-0.748546,0.750287,0.599232,-1.336008,-0.389162,0.09308,-0.534313,0.637372,-0.066883,0.169073,-0.400709,-1.993219,-2.050348,0.58961,0.266912,0.438662,0.134473,0.214567,0.969023,0.444619,1.040909,29.26,0
167587,2.047544,0.365161,1.261914,0.248038,0.711089,0.453766,-0.510056,-0.599683,1.181457,-0.042214,-0.141772,-0.162487,0.306407,-1.185521,-0.182144,0.310559,-1.279086,0.209232,-0.897627,0.312437,2.158512,-0.120863,-1.078634,0.237084,0.47421,-0.936923,-1.71848,-0.933859,96.16,0
127998,1.538401,-0.733371,-1.509239,0.79023,1.294705,1.278029,-0.863445,0.19938,0.839818,0.300978,1.446357,-0.405046,-0.070616,0.23619,0.832554,-0.19446,0.927434,1.604625,-0.518071,-0.164659,0.96776,1.927528,0.635959,-0.786236,0.198172,0.960193,-0.812569,-1.07838,14.83,0
90324,0.656447,-1.958341,-1.042682,0.212646,-1.70667,-0.312518,-0.478265,0.877449,-0.250282,1.186691,0.078873,1.776451,-1.387489,1.617127,-0.411127,1.47395,1.185235,-2.851908,0.479168,0.99762,1.328593,-1.176637,0.590343,0.195074,0.431409,0.998936,1.15671,-0.655743,22.35,0
39534,0.070891,-0.896032,0.580099,0.543456,-0.694966,-0.027828,0.547142,-0.858355,0.566227,0.301024,-0.9992,0.219797,0.365649,-0.626001,-0.547284,-1.00842,-0.448999,-0.012082,-0.544522,-1.484888,-0.688588,-0.417292,0.816839,0.594765,0.836221,-0.739019,0.141551,-2.423046,63.98,0
110164,-0.184127,1.86156,0.177812,0.030786,1.331785,0.475551,0.93983,1.056972,-0.372472,1.767732,-2.46212,-1.979657,-0.680215,-0.423361,0.362625,-0.689445,-0.011918,-0.205143,2.004465,-0.804976,-1.683045,1.119,-0.713957,-0.091663,-0.646175,0.737176,-1.374275,-2.799192,55.77,0
108676,-1.269599,-0.639439,2.531247,-1.253714,0.178244,-1.123162,-0.951708,-1.599423,0.315168,-0.16122,-1.131366,0.873203,0.978721,0.407219,1.17067,-0.34901,0.322375,-0.34515,-1.507333,0.219246,0.158678,-0.030194,0.373875,1.411902,-0.20442,-0.957169,-0.247751,-0.13684,10.78,0
91813,-0.203783,0.559951,1.135507,1.856732,-0.091711,-0.024736,0.36261,-0.531121,-1.184237,-0.09625,0.745372,-0.242923,0.413435,-1.868817,0.018405,-0.403447,-1.275124,0.657213,1.845646,0.989959,1.053749,0.712477,0.646451,-1.799432,-0.127951,0.50867,0.531405,1.271706,11.16,0
126070,-0.215725,1.883758,-1.127844,-0.98506,-0.92651,0.956861,-0.805462,1.490125,-0.526474,0.399286,0.640088,-1.015744,-1.390773,0.282883,-0.277242,0.498449,-1.345658,-0.356757,-0.181838,-2.43747,0.995457,-0.757442,1.499161,-0.692831,-0.521327,-1.241912,1.146613,0.454162,27.75,0
141346,1.169474,0.910782,0.634023,0.287529,-0.190363,-0.123646,0.584363,-0.961315,-0.053885,-0.742842,1.172982,0.717057,2.137454,-0.757701,-0.650474,0.057501,-0.725458,0.53762,-0.050953,-0.488531,1.087605,-1.849589,0.542113,-0.551132,0.816756,1.056256,-2.276351,-0.211622,126.48,0
81812,0.669476,1.124768,-1.112435,-1.024838,0.608343,0.640413,-1.343969,-0.987311,-0.193747,0.023576,0.05193,-1.359324,0.041828,-0.717371,-1.166318,-0.010996,-0.112994,0.801693,-0.860968,0.23517,-1.568675,-0.274856,0.463678,0.548021,0.554834,0.804376,-0.44579,0.495725,8.3,0
125966,1.00847,1.300246,-0.782445,1.364406,1.208117,-2.147891,0.115792,0.226429,1.518795,0.286385,1.393731,-0.780782,-1.598049,-0.647838,1.576988,0.925919,2.322461,-1.443329,1.041322,0.754866,-0.285317,0.775928,0.139965,0.460308,0.68055,0.980109,0.086812,1.777336,36.0,0
85920,-1.390317,1.032858,-1.13915,0.614199,-1.105834,-0.773206,-0.956349,0.138959,-0.195535,0.508909,-0.018635,-1.517873,0.275812,-1.762166,-0.883854,-0.363913,-0.433203,-1.647413,1.37116,1.648003,2.250775,1.147651,-0.395447,-0.41268,-0.467894,1.985638,-0.115541,1.269233,8.32,0
137337,1.722101,-1.502809,-0.418868,0.123634,0.363573,1.015881,0.728625,1.13843,0.06136,-0.628504,1.949957,0.153325,-0.241847,-1.072219,0.159468,1.00449,-0.500465,-0.13338,0.249156,0.472175,-0.259835,-0.393609,-0.510762,-1.106596,-0.770178,-0.797067,-1.542177,0.992945,134.59,0
99085,-0.446528,-1.165674,-0.25794,2.008733,-0.481442,-0.911767,0.42023,-0.305914,2.738994,-0.786897,1.733731,1.16339,-0.381345,-0.003515,-1.02988,-0.538442,-0.388446,0.157854,-1.41268,0.311485,-0.145868,0.398108,0.547307,-0.225935,0.488198,-0.087176,0.743473,0.316126,570.93,0
10982,1.582594,0.379868,1.828594,2.018966,-0.268468,-0.69694,-0.761462,-1.516136,-0.518403,1.207665,-2.204038,-1.037453,-0.127131,-0.877185,-0.527286,-0.51233,-0.25754,-0.729455,-0.811213,0.93431,1.049654,-1.380543,-2.759597,1.063375,-1.2288,0.212745,-1.565672,1.297755,23.26,0
66715,-0.43508,0.773001,0.702551,1.34267,-0.396831,1.580925,0.185068,0.604413,0.903613,-1.381666,-1.004897,-1.038091,1.072217,-0.305457,2.027582,0.003376,-1.471374,-0.672418,0.117376,0.51519,-0.984838,0.568481,0.835543,-0.640948,1.969157,-0.532659,-0.999878,-1.529223,129.34,0
48548,-0.71665,-0.688435,0.422879,-2.77422,-0.227629,-1.087682,-1.051553,-0.525653,-0.01434,-0.214412,-1.064061,0.721697,-0.902604,-0.734706,0.284492,0.320369,-0.6117,-2.936162,-0.885491,0.161888,0.688608,-0.079297,-0.478986,2.293211,-0.372486,0.612233,-1.335052,-1.090168,111.78,0
130177,-1.667306,1.452653,-0.331951,0.653378,1.052338,-2.562069,0.454598,-0.252576,-2.421892,-1.132527,-0.454609,0.845651,-0.176238,0.148121,-0.356128,1.087904,0.521031,0.162855,-1.143133,0.119839,2.781872,0.795267,-0.739343,1.85246,-0.783394,0.714304,-0.0462,0.182129,2.85,0
88855,-0.432186,-0.79247,-0.518602,0.594676,0.706406,-1.275876,-0.896437,-0.710398,-0.064037,-1.683153,-0.878907,-1.385582,0.400482,-0.029675,-0.462548,-1.063277,-0.447096,-0.564692,1.634667,0.99702,-0.690708,0.165195,0.944209,-0.691014,-1.417111,-1.796859,1.272267,-0.191062,57.14,0
155953,-0.807291,-0.376052,-0.090329,-0.742511,-0.457959,-0.999794,-0.422605,1.166209,0.048389,2.461319,-0.763865,0.485494,0.222206,0.65044,-0.606069,-0.368465,0.407256,-0.504669,-1.773469,1.310452,0.888095,-0.417137,0.218317,1.006831,1.344221,0.104259,-0.585359,1.464268,33.13,0
103867,0.989947,0.045211,0.779076,0.164402,0.39132,3.051711,0.241601,-1.49776,-0.197419,-0.310526,-0.264794,0.953442,1.130591,-0.105635,-1.391874,0.099096,-0.543389,0.210405,-0.120962,1.216358,0.274808,-0.540192,-1.385532,-0.048014,-0.044437,-0.262461,0.775324,-1.382778,351.03,0
16239,0.591109,1.396848,-0.85394,-0.923525,-0.358609,-0.824059,0.705365,-0.751126,-1.17167,0.142015,-1.289986,-1.799464,0.133257,-1.74922,0.775279,-1.395334,-2.240674,-0.293797,0.144595,0.491475,0.172016,-1.059313,0.713061,0.960139,-1.205762,-0.181006,-0.27444,0.220382,7.3,0
34502,-0.548114,0.041457,-0.585226,1.005655,-1.699497,0.481053,0.336587,0.246016,1.024499,-0.286124,0.255434,-1.716542,-0.415317,0.855736,-1.339162,0.159743,-0.677517,-0.110987,-0.617677,-1.247196,0.386003,-0.049597,0.612629,0.794438,1.225259,0.133487,1.268621,-0.975775,8.85,0
26958,-0.970752,1.412447,-0.120271,0.016129,0.057774,-0.71567,1.56427,0.411027,0.039591,-1.105256,-1.161932,-0.308908,-0.699992,-1.067444,-0.370958,-0.216428,0.141785,-0.503919,-1.007601,-0.972921,1.212973,-1.251758,0.363182,0.519546,-0.121275,1.767829,0.501719,1.842903,41.31,0
155262,0.218651,-0.860168,0.655983,-0.333315,-0.639751,1.301966,-1.332241,1.719076,1.639931,-0.222241,1.785199,-0.888343,0.994089,0.0168,-1.806394,-0.631011,-0.174503,0.779006,-0.477082,-0.273145,0.540984,0.488096,-0.091726,-0.302845,0.939306,-0.308467,-1.189386,-0.3944,120.77,0
2100,0.837697,1.367985,1.354845,1.028643,0.144937,-0.382483,0.103478,-0.534407,-1.952487,-0.279499,0.357526,-0.587269,-0.19278,-0.154037,1.356857,-0.359437,1.356633,-2.71249,1.347856,1.297406,0.902255,-2.011918,1.018887,-0.050119,-2.529337,1.298178,1.444173,-1.904512,1739.94,0
128987,-0.386115,0.667343,1.146069,2.240616,1.705373,0.434809,-1.532808,-1.002482,-0.401858,0.506563,0.094317,-1.473027,-1.651751,0.259008,0.120041,-0.209877,0.482926,1.246812,0.310069,-0.94165,1.91522,-0.176308,0.049998,-0.653658,-1.074414,-0.992994,-1.212794,-3.009941,288.89,0
123058,0.36423,-0.127521,0.373631,1.874709,-1.237342,0.038188,1.477466,-1.09299,-0.584727,-1.767285,2.237849,-2.204541,0.798586,-1.3198,-1.050892,1.063954,-0.74251,0.651788,1.380032,0.200697,0.889286,0.080673,0.127006,-0.634929,1.928859,0.742844,0.521805,0.770295,51.36,0
121121,1.523602,-0.662956,1.28299,0.122081,-0.676368,-0.114981,-1.253743,0.216733,0.03055,0.527447,0.879152,0.115616,-1.476322,0.932363,0.014664,-1.894063,0.309615,0.385124,-0.35848,-0.197837,-0.595265,0.416127,0.139991,-0.908229,1.617971,-0.665803,-2.706518,-0.470674,14.89,0
54948,-0.889244,0.194261,-0.719416,1.468324,-0.037501,1.50139,0.571767,-0.777236,-0.062046,-1.673452,0.190425,-0.685768,-1.113458,1.522147,1.030588,1.003039,0.782111,-1.234889,-0.400479,-0.339504,-1.709737,-0.557001,-0.546098,0.125999,2.532388,-0.020896,0.126514,-0.25021,339.17,0
50878,0.978001,-1.513139,1.397035,0.969382,-2.05444,2.353092,0.321376,-0.478538,0.519062,-0.977475,0.546128,-0.793496,2.02036,0.0601,0.649823,-0.786065,0.816496,-0.01258,-1.411852,-0.238763,1.931111,0.858977,-0.378975,-1.869166,-0.832491,-1.406474,-1.845008,0.785591,80.25,0
61509,-0.077757,-0.186564,0.910864,-0.484273,-1.284694,0.8823,-0.591547,-0.97546,2.100048,-0.178597,0.494226,0.029528,-0.886319,0.689434,0.314579,-0.65938,0.43319,-0.51431,-1.104495,-1.205667,0.270059,-0.382731,1.501704,-0.042958,-0.785203,0.157818,-1.294267,-0.084131,17.06,0
139851,0.327303,0.764442,-1.263045,0.733641,1.610007,-0.923501,-0.323023,0.686127,0.447784,-1.359728,0.164911,-0.332682,-0.968655,1.356725,0.00546,0.983049,-1.173413,0.588946,1.06169,-0.242149,-0.49718,-1.304272,-0.868053,-0.452633,-0.975911,-0.767947,0.158097,0.277788,4.99,0
63538,0.988022,1.039479,-0.776842,-0.896338,-1.139637,1.604732,0.622879,-0.821219,0.127189,-0.123687,-0.972581,0.036184,0.190695,1.931253,-0.655688,-1.709399,-1.048954,-0.892647,-0.426927,-1.046504,0.822122,-1.116033,0.020018,2.000192,0.553568,0.450757,1.857316,1.24565,13.36,0
159779,-1.681839,-1.231011,-0.883549,0.559897,-1.39511,-0.913683,-1.133643,0.341305,1.131742,0.154154,1.993503,0.153949,-0.094145,-0.784172,0.20299,-0.826776,-0.978977,-1.007561,-0.224227,-0.500103,2.654734,0.20938,0.19292,-0.551957,3.065475,-0.923948,-0.47371,0.999211,111.25,0
3148,0.317805,-0.629517,0.194853,-0.158674,-0.041621,0.556057,-0.541899,0.638891,1.567308,0.343109,-0.782096,-0.615018,-0.248263,-0.59489,-0.99118,0.154407,-0.221197,0.189721,1.186387,-0.236353,-1.18542,-0.398892,0.770425,0.67677,0.51864,-0.624707,0.751903,0.976899,137.06,0
136439,-0.206643,0.029873,-0.3962,0.263537,0.254706,-0.923885,-1.357832,1.008354,0.204011,0.869836,-0.670404,-0.824438,-1.011837,-0.180758,0.232446,-0.543825,1.564825,-0.642148,0.248796,-0.883043,-0.67312,-0.086338,-0.832636,0.089415,0.440251,1.093374,-1.079903,0.167842,56.91,0
31690,-0.536723,0.716111,-0.595197,-0.035153,-1.042462,1.226422,-0.54511,1.522981,0.060929,-1.407,-0.171027,-1.062777,0.589349,-0.261363,0.16321,-0.369353,-0.555342,-0.973622,0.836223,-0.173153,-0.314691,-0.198214,-0.678862,-0.311351,0.20563,-1.034137,-0.889352,1.378284,16.49,0
21955,-0.246751,-0.468569,-1.673485,-0.656685,-1.232936,-1.00318,0.119951,-0.401164,1.699494,1.078003,-0.608884,-0.916818,1.382642,1.660042,-2.194248,0.092858,-0.251878,0.64912,1.942668,-0.484057,-2.060699,0.579008,1.389964,-0.30376,-0.705037,-0.437259,0.850205,-0.454461,131.66,0
11985,0.069779,1.042019,-0.457038,-0.301885,0.243633,-0.459091,0.857092,-0.168901,-0.784036,0.608639,-1.142131,2.014879,1.582496,0.513495,0.429331,0.382441,-0.489095,0.29731,-0.923133,0.503818,0.867847,-0.378086,-0.595102,-1.212477,1.457955,-0.515664,-0.198739,0.300156,297.53,0
111480,-0.758722,0.087238,0.968509,0.101143,1.163325,0.951782,1.457698,0.129232,-0.53243,0.621234,-0.372903,0.589852,-0.662803,-0.828406,1.216446,-1.012574,1.022248,0.586031,0.094298,-1.892645,1.485659,-0.93484,0.953154,-0.690941,-0.771163,0.668616,0.538465,-1.145098,35.84,0
56226,-0.862791,0.559264,-0.145239,0.971393,0.408879,-0.552628,0.575096,1.197191,0.44698,0.665585,-0.171771,0.99304,-0.58069,0.338543,2.569506,0.538881,-0.420711,-0.423292,-0.071342,0.851246,0.145778,-0.648528,-0.650297,0.152049,0.042395,0.454976,0.91749,2.72736,218.94,0
166255,0.41283,-0.712754,0.417166,-0.110653,-0.168922,-0.125283,0.7054,-0.34289,-1.119947,0.067169,-0.633916,-0.999212,-1.730986,0.931132,0.662499,1.407413,0.002775,1.078552,-0.943668,-1.908112,-0.751656,-0.205944,0.360456,1.280854,0.32208,2.257397,0.11982,0.100735,68.47,0
107700,-0.825948,0.589044,-0.093237,0.45135,0.313534,-0.414304,-0.106188,-0.353228,0.118748,-0.846097,-0.607085,-0.41396,0.391703,-1.415534,-0.10713,-0.708209,-0.411412,-0.660169,0.194572,-0.157113,0.71161,0.401731,-1.537046,-0.959999,-0.173107,-0.042935,-0.871781,1.303974,0.84,0
166853,-0.873978,-0.102112,0.347987,-1.365542,-0.455702,-0.67359,-0.965369,-0.375666,-0.6238,0.872988,-0.715777,0.450823,0.415827,-1.501107,-0.5057,-0.110062,0.265412,-0.236369,1.041914,0.104746,0.445515,-0.592173,0.46008,1.93639,0.526585,1.103015,-0.291549,0.924246,4.23,0
67072,-0.637329,0.398042,0.895836,0.471486,0.487316,-0.361109,0.32076,-0.839838,0.674139,-0.500603,-1.12151,0.037819,-1.913116,1.47437,0.797099,0.33697,-1.623685,-0.70019,0.040558,-0.263105,-1.688565,-1.316429,-0.283094,-1.283289,1.371387,0.494538,-0.803464,1.169155,24.78,0
